iter	Passed	Remaining
398	99177	207303
399	99412	207026
400	99613	206679
401	99854	206416
402	100108	206178
403	100351	205920
404	100613	205699
405	100909	205548
406	101187	205358
407	101421	205079
408	101650	204791
409	101918	204582
410	102181	204362
411	102438	204130
412	102699	203907
413	102942	203647
414	103225	203465
415	103500	203268
416	103734	202990
417	104015	202806
418	104260	202548
419	104508	202297
420	104781	202096
421	105043	201873
422	105306	201650
423	105558	201408
424	105799	201143
425	106121	201033
426	106435	200906
427	106693	200673
428	106968	200472
429	107230	200246
430	107469	199977
431	107733	199755
432	107973	199488
433	108223	199240
434	108471	198989
435	108752	198797
436	108991	198529
437	109243	198284
438	109490	198030
439	109739	197780
440	110005	197561
441	110254	197310
442	110467	196996
443	110708	196731
444	110966	196498
445	111301	196399
446	111564	196173
447	111823	195940
448	112061	195670
449	112330	195454
450	112569	195187
451	112817	194934
452	113070	194691
453	113315	194432
454	113587	194222
455	113852	193998
456	114080	193711
457	114369	193528
458	114607	193260
459	114840	192981
460	115107	192760
461	115388	192563
462	115644	192324
463	115881	192053
464	116157	191847
465	116431	191636
466	116689	191400
467	116968	191197
468	117213	190940
469	117420	190621
470	117696	190413
471	117989	190232
472	118268	190029
473	118576	189872
474	118878	189705
475	119168	189518
476	119462	189336
477	119704	189073
478	119948	188812
479	120203	188568
480	120498	188387
481	120774	188177
482	121001	187890
483	121282	187686
484	121527	187428
485	121874	187325
486	122148	187109
487	122404	186867
488	122659	186622
489	122912	186375
490	123183	186155
491	123423	185887
492	123710	185690
493	123955	185431
494	124231	185218
495	124471	184950
496	124738	184723
497	124984	184465
498	125252	184239
499	125476	183948
500	125748	183728
501	126080	183595
502	126353	183376
503	126571	183076
504	126813	182811
505	127078	182581
506	127355	182366
507	127615	182127
508	127910	181939
509	128153	181675
510	128399	181418
511	128651	181167
512	128893	180902
513	129140	180645
514	129385	180385
515	129657	180163
516	129895	179894
517	130175	179682
518	130400	179394
519	130646	179136
520	130913	178907
521	131154	178641
522	131350	178315
523	131612	178078
524	131860	177823
525	132100	177556
526	132440	177424
527	132707	177194
528	132948	176930
529	133194	176671
530	133462	176442
531	133690	176160
532	133928	175891
533	134182	175643
534	134438	175397
535	134709	175173
536	135013	174989
537	135311	174798
538	135583	174573
539	135855	174348
540	136112	174102
541	136378	173869
542	136626	173613
543	136902	173392
544	137181	173175
545	137430	172920
546	137784	172797
547	138021	172527
548	138279	172282
549	138546	172049
550	138786	171782
551	139023	171512
552	139336	171335
553	139587	171083
554	139846	170839
555	140128	170623
556	140380	170372
557	140626	170112
558	140882	169865
559	141163	169648
560	141445	169432
561	141689	169169
562	142015	169006
563	142326	168823
564	142598	168594
565	142862	168356
566	143105	168092
567	143378	167864
568	143614	167592
569	143850	167320
570	144124	167093
571	144408	166877
572	144634	166595
573	144877	166331
574	145155	166108
575	145402	165849
576	145640	165581
577	145936	165377
578	146177	165111
579	146445	164877
580	146705	164633
581	146977	164402
582	147247	164169
583	147518	163938
584	147758	163671
585	148007	163414
586	148262	163165
587	148533	162931
588	148814	162710
589	149045	162434
590	149264	162145
591	149534	161911
592	149812	161686
593	150052	161420
594	150308	161171
595	150593	160953
596	150842	160696
597	151090	160439
598	151352	160196
599	151590	159927
600	151835	159667
601	152136	159465
602	152362	159184
603	152613	158930
604	152911	158725
605	153203	158512
606	153498	158303
607	153775	158075
608	154028	157822
609	154296	157585
610	154566	157349
611	154848	157125
612	155092	156863
613	155344	156609
614	155592	156351
615	155869	156122
616	156116	155863
617	156355	155596
618	156596	155331
619	156842	155071
620	157079	154803
621	157337	154554
622	157567	154279
623	157843	154048
624	158118	153818
625	158387	153580
626	158747	153430
627	159014	153190
628	159312	152980
629	159562	152724
630	159821	152476
631	160062	152210
632	160340	151981
633	160596	151730
634	160874	151501
635	161146	151264
636	161384	150996
637	161607	150715
638	161875	150475
639	162118	150212
640	162384	149971
641	162634	149714
642	162922	149493
643	163189	149252
644	163455	149010
645	163749	148794
646	164016	148552
647	164257	148287
648	164524	148046
649	164803	147815
650	165071	147575
651	165334	147330
652	165595	147083
653	165876	146853
654	166125	146595
655	166403	146363
656	166652	146106
657	166914	145859
658	167196	145630
659	167471	145395
660	167732	145148
661	167980	144889
662	168242	144643
663	168536	144423
664	168795	144174
665	169045	143916
666	169313	143675
667	169594	143444
668	169863	143203
669	170149	142976
670	170403	142722
671	170624	142441
672	170880	142189
673	171138	141938
674	171378	141673
675	171627	141415
676	171908	141183
677	172198	140959
678	172415	140675
679	172683	140432
680	172955	140193
681	173199	139931
682	173428	139657
683	173695	139413
684	173929	139143
685	174186	138892
686	174494	138681
687	174730	138413
688	175012	138180
689	175279	137937
690	175520	137673
691	175772	137417
692	176063	137192
693	176321	136941
694	176567	136681
695	176797	136408
696	177066	136165
697	177341	135928
698	177638	135707
699	177879	135442
700	178122	135180
701	178382	134930
702	178656	134691
703	178942	134460
704	179188	134200
705	179443	133947
706	179735	133721
707	179960	133445
708	180210	133187
709	180510	132967
710	180779	132724
711	181034	132470
712	181268	132201
713	181544	131962
714	181809	131716
715	182093	131484
716	182372	131246
717	182650	131009
718	182896	130749
719	183163	130504
720	183428	130257
721	183733	130038
722	184020	129806
723	184255	129539
724	184535	129302
725	184849	129089
726	185147	128864
727	185428	128628
728	185712	128393
729	185989	128154
730	186284	127927
731	186560	127686
732	186785	127411
733	187067	127175
734	187309	126912
735	187580	126667
736	187842	126417
737	188086	126155
738	188380	125927
739	188669	125694
740	188942	125451
741	189208	125204
742	189450	124940
743	189747	124713
744	190030	124476
745	190317	124242
746	190567	123983
747	190840	123740
748	191175	123536
749	191433	123283
750	191706	123039
751	191975	122792
752	192255	122553
753	192528	122309
754	192764	122041
755	192988	121766
756	193232	121504
757	193502	121258
758	193783	121019
759	194055	120773
760	194319	120523
761	194594	120280
762	194857	120030
763	195090	119761
764	195355	119511
765	195602	119250
766	195852	118992
767	196126	118748
768	196366	118483
769	196622	118228
770	196904	117989
771	197198	117756
772	197473	117513
773	197758	117275
774	198048	117040
775	198307	116786
776	198598	116552
777	198869	116305
778	199144	116061
779	199381	115794
780	199683	115565
781	199939	115310
782	200225	115072
783	200508	114831
784	200788	114590
785	201040	114332
786	201301	114079
787	201586	113839
788	201844	113585
789	202130	113346
790	202428	113114
791	202719	112877
792	202964	112615
793	203244	112373
794	203493	112113
795	203731	111847
796	203979	111587
797	204255	111342
798	204501	111080
799	204724	110807
800	204972	110546
801	205254	110304
802	205550	110070
803	205833	109828
804	206116	109587
805	206383	109336
